carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,-316.3305662222265
0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1063.751746012933
0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,1602.8945948220048
1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6141.039214765423
0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,965.1385504686596
1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,6323.911499594076
1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,9544.414486188612
0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,872.4823829085808
0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,658.3897586367884
0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,4683.659691999419
0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,498.34073497557665
1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,9408.623923217005
1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,6375.442973281306
0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,617.2650647639393
1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,6011.70810516268
0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,1722.3213499950384
1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,5191.079775980681
0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,369.00962537283385
1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,5596.441763356826
0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,959.6839478691336
1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,5606.848543171206
0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,-31.40018478845559
0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,4506.744435154961
1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,6173.264404977903
0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,5120.744444203374
0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,384.36858240206766
0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,1012.2202723257042
1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,8277.801901142293
0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,3304.07980514893
1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,6146.493817364948
0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,737.6966707063134
2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,13470.06637323763
1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,12755.515543738113
1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,9548.8642380188
1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,5539.455687070072
0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,2194.5737680876464
0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,5088.0168286062235
0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,201.99872295808564
0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,4020.1379108024603
0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,140.56289484114632
0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1924.4999182984411
0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,3070.1784720177175
1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,5612.303145770731
1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,5554.814644099307
2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,13329.826058435834
0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,228.26688518637002
0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,1052.8425408138828
0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,83.07439316972204
0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,-337.1441258509876
1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,10098.916292026921
0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,233.72148778589462
0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,-20.99340497407684
0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,3547.885492709851
0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,695.0647006794534
0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,809.036853252961
0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,1945.3134779271995
0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,2033.5198936570941
0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,363.0525973886374
1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,11934.887214556114
0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,3397.740823478349
1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,9319.915082102441
0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,960.186373253805
0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,78.12221595486653
1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,7163.343686866153
0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,2579.624621219703
0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1924.4999182984411
1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,9761.44958613658
1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,8362.060990426671
0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,643.5332269922237
0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,737.1942453216425
1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,5633.116705399491
1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,6804.560995962383
0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,4860.574948843877
0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,129.6536896420962
0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,2686.1324696550028
0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,658.3897586367884
0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,363.0525973886374
0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,-362.90986269460154
2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,16333.293945082407
2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,13485.425330266862
1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,6208.934496251228
0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,3351.1615270059747
1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,5633.116705399491
0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,2375.436351377618
0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,88.5289957692471
0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,1436.8885431765975
0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,1099.9242626709274
0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3252.5483314617004
2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,14751.535489928516
0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,3138.0737535035214
1.73,Ideal,F,VS1,62.1,57.0,7.73,7.64,4.77,11151.436252801448
1.5,Very Good,J,VS1,61.3,59.0,7.36,7.41,4.53,9445.298865259669
0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,3485.444813823572
0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,3038.9581325745785
1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,5753.0458859571945
1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,6064.746855003921
0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,3283.7686709048394
0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,1602.8945948220048
2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,14346.173502552372
0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,441.3546586888224
0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,4268.895775578235
1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,5352.133650411234
0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1691.1010105518994
0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,2028.065291057569
0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,487.9339551611961
1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,5913.094909618406
0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,1270.8824915311893
1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,9777.310968550486
0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,78.12221595486653
0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,3169.294092946662
0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,-93.84086367473537
0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,647.9829788224088
1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,5685.150604471391
0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,1514.1857537074407
0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,5172.778343275273
0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,389.8231850015932
0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,26.088316882967774
0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,1369.4956870754631
0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,103.88795279848136
0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,2287.7323610323947
0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,887.3389145531464
0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,-435.2548960105896
1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,6550.850953971752
0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,2194.071342702975
1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,8496.344277244269
2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,15363.525797438248
1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,6182.6663340229425
1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,5424.981109111894
1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,10343.224404972512
0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,1722.3213499950384
0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,1576.6264325937204
0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,181.6875887139954
0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,2929.9381572159245
1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,7474.542230528209
0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,1011.2154215563633
0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,1105.3788652704516
1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,5477.015008183793
0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,1784.7620288813173
1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,5034.978078764983
0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,1893.7820042399708
0.9,Ideal,G,SI1,61.9,55.0,6.18,6.23,3.84,4714.880031442559
0.42,Ideal,G,VS1,61.0,56.0,4.82,4.86,2.95,1074.1585258273126
0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,182.19001409866587
0.93,Premium,F,SI2,59.5,60.0,6.39,6.36,3.79,5198.041654734218
1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,7334.301915726416
0.56,Ideal,E,VS2,60.9,56.0,5.35,5.32,3.25,2173.760208458887
0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,35.992671312676976
0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,-305.42136102317636
1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,6218.838850680938
0.53,Very Good,E,VS1,63.0,56.0,5.13,5.16,3.24,1721.8189246103675
2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,13340.232838250215
1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,7889.306146949394
2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,13376.907780292882
1.02,Good,D,SI2,58.9,65.0,6.59,6.54,3.87,5960.679056860122
1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,5846.706904286613
2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,13252.026422520323
0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,150.96967465552598
0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,3257.500508676555
1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,5430.435711711419
1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,6830.3267328059965
0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1131.1446021140664
1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,6765.446003628215
0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,3231.2323464482706
1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,6099.914520892576
1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,6422.524695138351
0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,3350.659101621304
1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,5524.0967300408365
0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,3428.4587375368174
0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,4714.880031442559
0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,1836.2935025685465
0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,5670.294072826825
0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,820.4484838366816
0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,742.648847921168
1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,12142.01796007437
0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,856.1185751100056
0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,2111.319529572608
2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,13735.690471196649
0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,3781.284400456393
0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,358.6028455584542
0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,1131.1446021140664
1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,5742.136680758144
0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,2008.2565821981498
0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,46.399451127057546
1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,6587.023470629745
1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,5581.082806327592
1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,5492.373965213028
1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,5648.475662428726
0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,3226.280169233416
0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,181.6875887139954
0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,3096.4466342460028
0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,3210.921212204181
2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,13760.953782655597
0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,1779.3074262817918
0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,954.731770654279
2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,17370.957374212372
0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,301.61676927169947
1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,7447.771642915253
0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,2635.1034213524445
0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,918.5592539962854
0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,4969.594924202531
0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,31.040494097822375
1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,6986.428430021695
1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,9445.298865259669
0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,3505.755948067662
0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,-40.80211383349524
2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,13064.704385861485
0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,264.4394018443645
0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,5.274757254208453
0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,192.09436852837598
0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,3101.3988114608574
0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,716.8831110775532
1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,9834.799470221911
1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,6022.114884977061
0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,-45.25186566367938
0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,777.8165138098211
0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,4975.049526802056
1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,8626.177812231681
0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,51.8540537265817
1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,5721.323121129384
0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,4170.2825800339615
1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,5638.068882614346
0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,5079.117324945854
0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,1064.2541713976034
1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,9783.267996534682
0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,913.1046513967603
1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,11094.450176514696
0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,-72.02245327663513
0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,3127.6669736891417
0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,275.3486070434142
2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,13609.804262654752
0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,3661.8576452833595
1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,8202.01196676546
1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,7345.211120925466
0.24,Very Good,E,VVS1,62.5,59.0,3.96,4.01,2.49,-482.33661786763423
1.7,Ideal,I,SI1,62.9,57.0,7.57,7.5,4.74,10834.783106539868
0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,140.06046945647677
1.5,Premium,H,SI2,62.2,60.0,7.29,7.24,4.52,9351.63784693025
1.35,Ideal,G,VVS2,61.5,55.0,7.11,7.16,4.39,8257.490766898203
1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,7375.929034983936
0.3,Ideal,F,SI1,62.5,57.0,4.27,4.31,2.68,-15.538802374550869
0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,181.6875887139954
1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,6114.771052537139
0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,436.4024814739678
1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,7536.982909414488
2.01,Ideal,I,SI2,62.1,55.0,8.12,8.08,5.03,13329.826058435834
2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,12846.162009759508
1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,10129.63420608539
1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,7743.611229548075
0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,1644.0192886948535
0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,835.3050154812472
1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,5638.068882614346
0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,2023.615539227384
0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,809.036853252961
0.9,Ideal,E,SI2,62.0,55.0,6.15,6.23,3.84,4704.473251628179
1.11,Very Good,E,VVS1,60.2,59.0,6.67,6.79,4.05,6525.587642512808
1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,5949.769851661071
0.5,Good,J,VS2,57.7,60.0,5.28,5.26,3.04,2039.9793470259597
2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,13329.826058435834
0.23,Very Good,D,VVS2,62.6,58.0,3.89,3.94,2.45,-570.5430335975288
0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,830.3528382663917
0.27,Very Good,E,VVS1,62.6,58.0,4.11,4.16,2.59,-259.34448993547267
2.03,Very Good,E,SI2,63.7,58.0,7.91,7.94,5.05,13318.916853236784
0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,-803.9419413440701
1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,5243.113675052581
0.51,Very Good,E,VS1,59.6,56.0,5.19,5.24,3.11,1920.0501664682556
1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31,8013.68507933728
2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,13864.016730030055
0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28,2085.051367344323
1.16,Very Good,G,VS1,62.9,55.0,6.65,6.74,4.21,6633.602767102119
2.03,Ideal,J,VS2,60.5,57.0,8.26,8.2,4.98,13651.93380729694
0.41,Very Good,F,SI1,63.4,57.0,4.74,4.73,3.0,746.5961743666821
0.3,Ideal,D,SI1,62.1,56.0,4.33,4.3,2.68,26.088316882967774
0.4,Ideal,G,VS2,61.0,57.0,4.74,4.77,2.9,918.5592539962854
0.59,Very Good,I,SI1,62.8,59.0,5.34,5.36,3.36,2209.43029973221
1.05,Ideal,H,SI1,61.4,57.0,6.49,6.54,4.0,5933.908469247166
1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,6333.815854023786
1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,10077.097881628819
0.7,Premium,F,VS1,60.4,60.0,5.73,5.7,3.45,3314.98901034798
0.5,Premium,E,VS2,61.8,58.0,5.11,5.05,3.14,1613.3013746363854
1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,7489.901187557442
0.53,Premium,I,VS1,62.3,58.0,5.18,5.26,3.25,1794.666383311027
1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,7028.055549279214
0.49,Premium,G,SI1,62.4,58.0,5.05,4.99,3.13,1473.0610598345916
1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,7007.241989650454
1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,10311.501640144703
1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,9637.573079133363
1.2,Ideal,J,SI1,62.5,55.0,6.84,6.79,4.26,6986.428430021695
0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,1255.523534501955
1.29,Ideal,F,SI1,61.4,61.0,7.0,6.97,4.29,7801.099731219499
1.51,Ideal,F,SI1,61.7,56.0,7.35,7.41,4.55,9481.471381917665
0.51,Ideal,D,VS2,60.9,56.0,5.19,5.16,3.15,1784.7620288813173
1.0,Ideal,I,SI1,58.5,55.0,6.47,6.42,3.77,5846.706904286613
0.9,Good,G,SI1,63.7,60.0,6.07,6.11,3.88,4527.5579947837205
0.51,Ideal,F,VS2,61.0,57.0,5.16,5.11,3.13,1774.3552490669376
0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,98.93577558362676
0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,171.7832342842853
0.91,Ideal,F,SI1,62.0,57.0,6.22,6.24,3.86,4782.272887543693
0.23,Very Good,D,VVS1,62.5,58.0,3.94,3.96,2.47,-560.1362537831483
3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,21099.38287017284
0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,851.166397895151
0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,2157.8988260449823
0.27,Very Good,G,IF,60.8,57.0,4.2,4.22,2.56,-72.02245327663513
1.0,Premium,G,IF,62.2,61.0,6.41,6.38,3.98,5461.656051154558
1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,5367.995032825139
0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,669.2989638358385
0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,5425.483534496564
0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,1758.9962920377034
1.02,Premium,F,SI1,62.3,58.0,6.46,6.38,4.0,5606.848543171206
0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,3376.424838464918
0.75,Very Good,I,VS1,63.3,57.0,5.82,5.74,3.66,3402.190575308533
0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,2220.3395049312603
0.52,Very Good,F,SI1,62.6,58.0,5.11,5.14,3.21,1685.646407952373
1.01,Premium,E,SI1,60.7,58.0,6.5,6.48,3.94,5695.557384285769
1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,6115.273477921809
1.01,Very Good,E,VS1,62.9,60.0,6.33,6.43,4.01,5466.608228369413
0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,819.4436330673407
0.75,Premium,I,SI1,59.1,58.0,5.91,5.87,3.48,3839.275327512487
0.9,Very Good,H,VVS2,63.7,57.0,6.09,6.02,3.86,4527.5579947837205
0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,1814.9775175551167
0.7,Premium,E,VVS1,61.7,59.0,5.71,5.67,3.51,3179.700872761041
0.3,Ideal,F,SI1,61.9,54.0,4.33,4.36,2.69,46.901876511727096
0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,627.671844578319
1.01,Very Good,H,VS2,59.7,64.0,6.45,6.48,3.86,5799.625182429569
0.9,Ideal,D,VS2,63.0,57.0,6.14,6.09,3.85,4600.40545348438
0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,1384.3522187200274
2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,13381.859957507733
