carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,13262.57385980708
0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,71.67413985828352
0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,3253.0087781988755
1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,5503.221083366612
1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,7055.091638654705
0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1080.3900007955444
1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,6201.562833246255
0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,3330.6023059632803
1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,6046.375777717445
1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,6046.375777717445
0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,3408.195833727685
1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,5503.221083366612
0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,3485.78936149209
0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,4727.285805722566
0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,1856.3252784395913
0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,5348.034027837803
0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,614.8288342091164
0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,537.2353064447116
1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,12176.264471105414
0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,847.6094175023304
0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,2089.105861732806
2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,13340.167387571484
0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,3796.1634725497092
0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,226.86119538709318
0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,1080.3900007955444
1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,5658.408138895422
0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,1778.731750675187
0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,226.86119538709318
1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,6667.12399983268
1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,5580.814611131016
1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,5658.408138895422
1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,5658.408138895422
0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,3253.0087781988755
0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,226.86119538709318
0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,3175.4152504344706
0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,3175.4152504344706
2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,13572.9479708647
0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,1778.731750675187
0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,925.2029452667348
2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,17142.250248027314
0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,149.26766762268835
1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,7598.246333005538
0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,2632.2605560836387
0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,847.6094175023304
0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,4804.87933348697
0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,149.26766762268835
1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,7055.091638654705
1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,9382.897471586846
0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,3718.5699447853044
0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,-161.1064434349305
2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,13262.57385980708
0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,382.0482509159024
0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,71.67413985828352
0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,226.86119538709318
0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,3253.0087781988755
0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,459.64177868030674
1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,9615.67805488006
1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,5968.782249953039
0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,-393.88702672814475
0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,925.2029452667348
0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,4727.285805722566
1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,8451.775138413988
0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,149.26766762268835
1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,5658.408138895422
0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,4184.131111371731
1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,5658.408138895422
0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,4727.285805722566
0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,847.6094175023304
1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,9460.49099935125
0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,925.2029452667348
1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,11089.955082403749
0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,-161.1064434349305
0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,3175.4152504344706
0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,226.86119538709318
2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,13650.541498629102
0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,3718.5699447853044
1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,7675.839860769944
1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,7132.685166419109
0.24,Very Good,E,VVS1,62.5,59.0,3.96,4.01,2.49,-393.88702672814475
1.7,Ideal,I,SI1,62.9,57.0,7.57,7.5,4.74,10934.76802687494
0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,226.86119538709318
1.5,Premium,H,SI2,62.2,60.0,7.29,7.24,4.52,9382.897471586846
1.35,Ideal,G,VVS2,61.5,55.0,7.11,7.16,4.39,8218.994555120777
1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,7287.872221947919
0.3,Ideal,F,SI1,62.5,57.0,4.27,4.31,2.68,71.67413985828352
0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,226.86119538709318
1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,6279.156361010659
0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,304.45472315149755
1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,7365.465749712324
2.01,Ideal,I,SI2,62.1,55.0,8.12,8.08,5.03,13340.167387571484
2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,13262.57385980708
1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,10158.832749230893
1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,7831.0269162987515
0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,1778.731750675187
0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,847.6094175023304
1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,5658.408138895422
0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,1856.3252784395913
0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,925.2029452667348
0.9,Ideal,E,SI2,62.0,55.0,6.15,6.23,3.84,4727.285805722566
1.11,Very Good,E,VVS1,60.2,59.0,6.67,6.79,4.05,6356.749888775064
1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,5813.5951944242315
0.5,Good,J,VS2,57.7,60.0,5.28,5.26,3.04,1623.5446951463773
2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,13340.167387571484
0.23,Very Good,D,VVS2,62.6,58.0,3.89,3.94,2.45,-471.4805544925491
0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,770.015889737926
0.27,Very Good,E,VVS1,62.6,58.0,4.11,4.16,2.59,-161.1064434349305
2.03,Very Good,E,SI2,63.7,58.0,7.91,7.94,5.05,13495.354443100292
0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,-704.2611377857634
1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,5503.221083366612
0.51,Very Good,E,VS1,59.6,56.0,5.19,5.24,3.11,1701.1382229107821
1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31,7986.213971827561
2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,13883.322081922319
0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28,2166.6993894972097
1.16,Very Good,G,VS1,62.9,55.0,6.65,6.74,4.21,6744.717527597086
2.03,Ideal,J,VS2,60.5,57.0,8.26,8.2,4.98,13495.354443100292
0.41,Very Good,F,SI1,63.4,57.0,4.74,4.73,3.0,925.2029452667348
0.3,Ideal,D,SI1,62.1,56.0,4.33,4.3,2.68,71.67413985828352
0.4,Ideal,G,VS2,61.0,57.0,4.74,4.77,2.9,847.6094175023304
0.59,Very Good,I,SI1,62.8,59.0,5.34,5.36,3.36,2321.8864450260194
1.05,Ideal,H,SI1,61.4,57.0,6.49,6.54,4.0,5891.188722188635
1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,6123.969305481849
1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,10314.019804759702
0.7,Premium,F,VS1,60.4,60.0,5.73,5.7,3.45,3175.4152504344706
0.5,Premium,E,VS2,61.8,58.0,5.11,5.05,3.14,1623.5446951463773
1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,7443.059277476728
0.53,Premium,I,VS1,62.3,58.0,5.18,5.26,3.25,1856.3252784395913
1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,7055.091638654705
0.49,Premium,G,SI1,62.4,58.0,5.05,4.99,3.13,1545.9511673819725
1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,7055.091638654705
1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,10236.426276995298
1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,9460.49099935125
1.2,Ideal,J,SI1,62.5,55.0,6.84,6.79,4.26,7055.091638654705
0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,1235.577056324354
1.29,Ideal,F,SI1,61.4,61.0,7.0,6.97,4.29,7753.433388534348
1.51,Ideal,F,SI1,61.7,56.0,7.35,7.41,4.55,9460.49099935125
0.51,Ideal,D,VS2,60.9,56.0,5.19,5.16,3.15,1701.1382229107821
1.0,Ideal,I,SI1,58.5,55.0,6.47,6.42,3.77,5503.221083366612
0.9,Good,G,SI1,63.7,60.0,6.07,6.11,3.88,4727.285805722566
0.51,Ideal,F,VS2,61.0,57.0,5.16,5.11,3.13,1701.1382229107821
0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,71.67413985828352
0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,71.67413985828352
0.91,Ideal,F,SI1,62.0,57.0,6.22,6.24,3.86,4804.87933348697
0.23,Very Good,D,VVS1,62.5,58.0,3.94,3.96,2.47,-471.4805544925491
3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,21099.520164011952
0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,770.015889737926
0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,2166.6993894972097
0.27,Very Good,G,IF,60.8,57.0,4.2,4.22,2.56,-161.1064434349305
1.0,Premium,G,IF,62.2,61.0,6.41,6.38,3.98,5503.221083366612
1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,5503.221083366612
0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,692.4223619735212
0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,5425.6275556022065
0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,1623.5446951463773
1.02,Premium,F,SI1,62.3,58.0,6.46,6.38,4.0,5658.408138895422
0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,3485.78936149209
0.75,Very Good,I,VS1,63.3,57.0,5.82,5.74,3.66,3563.3828892564948
0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,2166.6993894972097
0.52,Very Good,F,SI1,62.6,58.0,5.11,5.14,3.21,1778.731750675187
1.01,Premium,E,SI1,60.7,58.0,6.5,6.48,3.94,5580.814611131016
1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,6123.969305481849
1.01,Very Good,E,VS1,62.9,60.0,6.33,6.43,4.01,5580.814611131016
0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,925.2029452667348
0.75,Premium,I,SI1,59.1,58.0,5.91,5.87,3.48,3563.3828892564948
0.9,Very Good,H,VVS2,63.7,57.0,6.09,6.02,3.86,4727.285805722566
0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,2011.512333968401
0.7,Premium,E,VVS1,61.7,59.0,5.71,5.67,3.51,3175.4152504344706
0.3,Ideal,F,SI1,61.9,54.0,4.33,4.36,2.69,71.67413985828352
0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,692.4223619735212
1.01,Very Good,H,VS2,59.7,64.0,6.45,6.48,3.86,5580.814611131016
0.9,Ideal,D,VS2,63.0,57.0,6.14,6.09,3.85,4727.285805722566
0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,1623.5446951463773
2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,13340.167387571484
0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,459.64177868030674
0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,382.0482509159024
0.3,Ideal,E,VS2,61.5,56.0,4.33,4.29,2.65,71.67413985828352
0.52,Ideal,G,VS1,60.8,55.0,5.2,5.26,3.18,1778.731750675187
0.98,Good,F,SI1,56.8,64.0,6.68,6.52,3.75,5348.034027837803
0.35,Ideal,F,SI1,61.5,55.9,4.53,4.56,2.8,459.64177868030674
0.32,Ideal,J,IF,62.2,55.0,4.4,4.44,2.75,226.86119538709318
1.22,Ideal,I,SI1,61.7,57.0,6.91,6.86,4.25,7210.278694183515
0.5,Very Good,E,VS2,63.2,57.0,5.06,5.03,3.19,1623.5446951463773
1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,6279.156361010659
1.01,Premium,F,VS2,62.0,59.0,6.45,6.38,3.98,5580.814611131016
0.31,Ideal,E,SI2,61.3,55.0,4.37,4.34,2.67,149.26766762268835
1.14,Very Good,G,SI2,59.5,59.0,6.79,6.85,4.06,6589.530472068276
0.46,Ideal,G,VVS1,62.0,54.0,4.97,5.0,3.09,1313.170584088759
0.51,Ideal,D,VS2,61.9,55.0,5.15,5.19,3.2,1701.1382229107821
1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,6744.717527597086
0.36,Ideal,D,SI1,62.7,57.0,4.54,4.59,2.86,537.2353064447116
0.66,Premium,D,VS1,61.0,58.0,5.67,5.57,3.43,2865.0411393768522
1.57,Very Good,D,SI2,62.9,61.0,7.37,7.41,4.65,9926.05216593768
0.3,Premium,E,VS2,62.5,58.0,4.26,4.31,2.68,71.67413985828352
0.7,Premium,F,SI2,62.6,58.0,5.64,5.6,3.52,3175.4152504344706
0.3,Good,G,VS1,63.3,56.0,4.28,4.31,2.72,71.67413985828352
0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,4727.285805722566
0.7,Premium,E,SI1,61.0,56.0,5.75,5.69,3.49,3175.4152504344706
0.3,Premium,D,SI1,61.6,58.0,4.32,4.29,2.65,71.67413985828352
1.48,Good,G,IF,59.8,61.0,7.54,7.34,4.45,9227.710416058037
0.88,Very Good,I,SI1,62.5,56.0,6.06,6.19,3.83,4572.098750193756
0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,71.67413985828352
0.59,Ideal,G,SI1,61.3,56.0,5.41,5.43,3.32,2321.8864450260194
0.76,Fair,D,SI2,55.5,69.0,6.16,6.07,3.39,3640.9764170208996
0.58,Ideal,D,SI2,62.7,56.0,5.32,5.3,3.33,2244.2929172616145
0.25,Good,D,VVS2,64.6,56.0,3.97,3.99,2.57,-316.2934989637399
0.33,Ideal,H,VVS1,62.5,56.0,4.42,4.44,2.77,304.45472315149755
0.78,Ideal,H,VVS2,62.1,56.0,5.88,5.9,3.66,3796.1634725497092
1.1,Good,E,SI2,63.3,56.0,6.53,6.58,4.15,6279.156361010659
0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,4727.285805722566
0.35,Ideal,G,IF,61.8,56.0,4.57,4.52,2.81,459.64177868030674
0.23,Very Good,E,VVS2,62.4,59.0,3.89,3.93,2.44,-471.4805544925491
0.32,Premium,G,VS2,62.6,60.0,4.36,4.33,2.72,226.86119538709318
0.96,Ideal,G,SI1,62.6,57.0,6.28,6.24,3.92,5192.846972308993
0.72,Very Good,F,VS1,63.4,57.0,5.68,5.7,3.61,3330.6023059632803
0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,847.6094175023304
0.51,Premium,G,SI1,62.4,58.0,5.07,5.13,3.18,1701.1382229107821
0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,3718.5699447853044
0.51,Ideal,G,VVS2,61.5,57.0,5.18,5.13,3.17,1701.1382229107821
0.3,Ideal,G,VVS2,62.9,55.0,4.31,4.28,2.7,71.67413985828352
2.68,Premium,G,I1,58.6,60.0,9.11,9.07,5.33,18538.9337477866
0.32,Premium,G,VS1,59.2,59.0,4.47,4.45,2.64,226.86119538709318
0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,2244.2929172616145
0.44,Good,D,SI1,58.8,62.0,4.97,5.0,2.93,1157.9835285599493
1.0,Very Good,H,VVS2,60.3,59.0,6.41,6.46,3.88,5503.221083366612
0.38,Ideal,I,VS1,62.4,54.4,4.62,4.66,2.9,692.4223619735212
0.75,Very Good,E,VS1,61.5,54.0,5.88,5.82,3.6,3563.3828892564948
1.5,Fair,I,SI2,64.9,61.0,7.14,7.09,4.62,9382.897471586846
1.05,Premium,G,VS1,61.6,58.0,6.48,6.51,4.0,5891.188722188635
0.6,Very Good,D,VS2,61.5,59.0,5.4,5.43,3.33,2399.479972790424
1.05,Very Good,H,SI2,63.8,58.0,6.38,6.45,4.09,5891.188722188635
1.03,Fair,H,SI1,65.1,57.0,6.43,6.36,4.16,5736.001666659826
0.42,Ideal,H,VS2,62.1,54.0,4.82,4.84,3.0,1002.7964730311396
0.43,Ideal,H,VVS2,62.3,55.0,4.85,4.82,3.01,1080.3900007955444
0.34,Ideal,E,VVS1,61.6,55.0,4.5,4.52,2.78,382.0482509159024
0.34,Ideal,F,VS2,62.1,56.0,4.45,4.47,2.77,382.0482509159024
1.25,Ideal,I,VS1,61.4,58.0,6.89,6.93,4.24,7443.059277476728
1.25,Premium,J,SI2,62.3,59.0,6.86,6.82,4.26,7443.059277476728
0.42,Ideal,D,VS2,61.2,56.0,4.84,4.8,2.95,1002.7964730311396
0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,-83.51291567052567
1.3,Very Good,F,SI1,61.5,58.0,6.99,7.06,4.32,7831.0269162987515
0.37,Very Good,E,VS2,62.3,59.0,4.56,4.59,2.85,614.8288342091164
0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,71.67413985828352
0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.36,2.69,149.26766762268835
0.28,Ideal,E,VS2,61.5,56.0,4.22,4.24,2.6,-83.51291567052567
2.16,Ideal,J,SI1,63.0,55.0,8.2,8.24,5.18,14504.070304037556
0.53,Ideal,G,VS2,60.1,54.0,5.31,5.3,3.19,1856.3252784395913
0.33,Ideal,F,VVS2,61.3,56.0,4.44,4.46,2.73,304.45472315149755
0.44,Ideal,E,VS2,61.6,54.0,4.9,4.97,3.04,1157.9835285599493
1.52,Very Good,F,VS2,62.9,53.3,7.31,7.36,4.61,9538.084527115656
0.3,Ideal,G,VVS1,62.9,57.0,4.3,4.26,2.69,71.67413985828352
1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,5580.814611131016
0.71,Ideal,I,VS1,62.2,54.0,5.71,5.75,3.56,3253.0087781988755
0.31,Ideal,G,VS1,61.0,56.0,4.4,4.35,2.67,149.26766762268835
1.03,Ideal,E,SI2,62.3,56.0,6.44,6.52,4.04,5736.001666659826
0.25,Very Good,G,VVS1,60.6,55.0,4.12,4.14,2.5,-316.2934989637399
0.35,Premium,F,SI1,60.2,58.0,4.54,4.6,2.75,459.64177868030674
0.31,Very Good,I,SI1,63.3,53.0,4.32,4.3,2.73,149.26766762268835
1.0,Very Good,F,VS1,60.4,59.0,6.4,6.51,3.9,5503.221083366612
1.14,Premium,F,SI1,62.5,59.0,6.67,6.65,4.16,6589.530472068276
0.74,Ideal,F,VS1,62.0,57.0,5.81,5.78,3.6,3485.78936149209
0.3,Ideal,G,VVS2,62.6,53.0,4.31,4.35,2.71,71.67413985828352
1.01,Good,H,SI2,63.5,60.0,6.23,6.31,3.98,5580.814611131016
1.02,Fair,I,SI2,64.5,56.0,6.28,6.25,4.04,5658.408138895422
0.58,Ideal,I,VS2,61.8,55.0,5.36,5.38,3.32,2244.2929172616145
0.51,Ideal,D,SI1,61.9,54.0,5.14,5.2,3.19,1701.1382229107821
0.38,Very Good,G,VS1,61.9,56.0,4.63,4.68,2.88,692.4223619735212
1.14,Premium,D,SI1,60.5,59.0,6.79,6.73,4.09,6589.530472068276
0.36,Ideal,G,IF,61.5,56.0,4.59,4.62,2.83,537.2353064447116
1.6,Good,E,SI1,63.6,58.0,7.44,7.38,4.71,10158.832749230893
0.51,Premium,I,SI1,61.3,58.0,5.16,5.11,3.15,1701.1382229107821
1.16,Premium,G,VS2,59.9,60.0,6.88,6.85,4.11,6744.717527597086
0.3,Very Good,G,VVS2,63.2,57.0,4.28,4.23,2.69,71.67413985828352
0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,-161.1064434349305
0.78,Very Good,D,SI1,62.5,58.0,5.86,5.89,3.67,3796.1634725497092
2.1,Premium,F,SI2,62.1,59.0,8.16,8.18,5.07,14038.509137451128
0.65,Ideal,J,SI1,61.4,55.0,5.58,5.62,3.44,2787.4476116124474
0.7,Premium,E,VS2,60.2,60.0,5.73,5.7,3.44,3175.4152504344706
0.31,Ideal,E,IF,60.4,56.0,4.43,4.38,2.66,149.26766762268835
0.33,Premium,G,SI1,61.1,59.0,4.45,4.42,2.71,304.45472315149755
0.84,Very Good,D,SI2,63.6,57.0,5.95,6.0,3.8,4261.724639136137
0.37,Ideal,F,SI1,61.3,55.0,4.61,4.65,2.84,614.8288342091164
1.03,Ideal,G,SI1,60.1,59.0,6.6,6.57,3.96,5736.001666659826
0.51,Very Good,I,VS2,63.3,56.0,5.02,5.06,3.19,1701.1382229107821
1.0,Fair,H,SI1,65.5,57.0,6.26,6.21,4.08,5503.221083366612
0.55,Premium,F,VS2,62.5,58.0,5.25,5.22,3.27,2011.512333968401
0.4,Ideal,G,VS1,62.4,57.0,4.74,4.72,2.95,847.6094175023304
1.41,Ideal,H,VS1,60.7,56.0,7.31,7.22,1.41,8684.555721707204
0.43,Very Good,E,VVS1,60.3,58.0,4.86,4.93,2.95,1080.3900007955444
0.5,Ideal,G,VVS2,61.0,56.0,5.13,5.14,3.13,1623.5446951463773
0.58,Very Good,F,VVS1,59.7,57.0,5.48,5.51,3.28,2244.2929172616145
1.02,Ideal,G,SI1,60.6,59.0,6.55,6.52,3.96,5658.408138895422
0.58,Ideal,H,SI1,62.2,57.0,5.34,5.37,3.33,2244.2929172616145
1.52,Very Good,I,SI2,59.8,62.0,7.41,7.47,4.45,9538.084527115656
0.53,Very Good,D,VS2,62.6,58.0,5.14,5.18,3.23,1856.3252784395913
0.37,Ideal,D,SI1,61.5,57.0,4.63,4.6,2.84,614.8288342091164
0.7,Premium,E,VS2,61.4,59.0,5.73,5.7,3.51,3175.4152504344706
0.35,Ideal,H,IF,61.7,56.0,4.53,4.55,2.8,459.64177868030674
0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,-83.51291567052567
0.71,Very Good,E,VS2,59.4,58.0,5.76,5.82,3.44,3253.0087781988755
1.01,Premium,F,VS2,58.9,58.0,6.59,6.51,3.86,5580.814611131016
0.26,Ideal,E,VVS2,61.6,57.0,4.13,4.18,2.56,-238.6999711993351
0.91,Ideal,E,VVS1,61.7,56.0,6.18,6.23,3.83,4804.87933348697
0.9,Ideal,H,VS1,62.2,58.0,6.14,6.17,3.83,4727.285805722566
0.34,Premium,H,VVS1,61.5,60.0,4.45,4.49,2.75,382.0482509159024
1.21,Ideal,H,SI1,61.8,55.0,6.82,6.86,4.23,7132.685166419109
1.01,Premium,G,VS1,59.8,59.0,6.55,6.5,3.9,5580.814611131016
1.5,Premium,J,SI2,61.0,60.0,7.34,7.3,4.46,9382.897471586846
1.51,Premium,F,VS2,62.5,58.0,7.33,7.22,4.55,9460.49099935125
0.74,Ideal,D,SI2,62.2,57.0,5.78,5.82,3.61,3485.78936149209
0.6,Ideal,E,VVS1,62.5,53.7,5.35,5.43,3.38,2399.479972790424
2.14,Premium,D,SI2,59.8,59.0,8.4,8.36,5.01,14348.883248508748
0.42,Ideal,I,VVS1,60.5,57.0,4.84,4.88,2.94,1002.7964730311396
0.28,Very Good,E,VS1,59.0,60.0,4.26,4.32,2.53,-83.51291567052567
0.39,Very Good,F,VS2,60.1,56.0,4.77,4.82,2.88,770.015889737926
0.34,Ideal,E,VS2,62.4,54.0,4.48,4.49,2.8,382.0482509159024
0.37,Premium,G,VS2,62.8,60.0,4.59,4.55,2.87,614.8288342091164
0.71,Ideal,G,VS2,62.4,57.0,5.69,5.66,3.54,3253.0087781988755
0.57,Good,D,VS2,58.3,61.0,5.42,5.45,3.17,2166.6993894972097
1.02,Ideal,G,VS1,61.6,55.0,6.53,6.46,4.0,5658.408138895422
0.52,Ideal,F,VVS2,60.6,56.0,5.22,5.24,3.17,1778.731750675187
0.39,Premium,G,VS2,60.4,61.0,4.7,4.67,2.83,770.015889737926
0.7,Ideal,G,VS1,62.7,57.0,5.66,5.7,3.56,3175.4152504344706
0.7,Very Good,G,VVS2,60.8,57.0,5.72,5.76,3.49,3175.4152504344706
0.41,Premium,J,VS1,62.1,58.0,4.79,4.75,2.96,925.2029452667348
0.73,Very Good,H,VS2,60.8,56.0,5.82,5.84,3.55,3408.195833727685
0.72,Ideal,G,VS1,61.6,56.0,5.75,5.78,3.55,3330.6023059632803
0.31,Ideal,J,VS2,62.2,55.0,4.32,4.36,2.7,149.26766762268835
